ra dec err_maj err_min err_ang designation j_m j_cmsig j_msigcom j_snr h_m h_cmsig h_msigcom h_snr k_m k_cmsig k_msigcom k_snr ph_qual rd_flg bl_flg cc_flg ndet prox pxpa pxcntr gal_contam mp_flg cntr hemis xdate scan glon glat x y z x_scan jdate j_psfchi h_psfchi k_psfchi j_m_stdap j_msig_stdap h_m_stdap h_msig_stdap k_m_stdap k_msig_stdap dist_edge_ns dist_edge_ew dist_edge_flg dup_src use_src a dist_opt phi_opt b_m_opt vr_m_opt nopt_mchs ext_key scan_key coadd_key coadd htm20
57.262754 24.060287 0.07 0.06 0 03490306+2403370 11.900 0.019 0.022 798.8 11.627 0.032 0.033 410.3 11.521 0.018 0.020 314.8 AAA 222 111 000 665566 15.1 342 927632177 0 0 927632191 n 2000-01-09 42 166.988 -23.247 0.4938020149510000 0.7680769434390000 0.4076976563440000 142.6 2451552.6609 0.70 0.82 0.71 11.899 0.006 11.641 0.057 11.519 0.021 741.7 110.1 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022408576.0
57.261316 24.064264 0.17 0.14 178 03490271+2403513 16.505 0.122 0.123 11.5 15.803 0.135 0.135 8.8 15.079 0.109 0.109 11.9 BBB 222 111 cs0 160626 12.2 231 927632183 0 0 927632177 n 2000-01-09 42 166.984 -23.244 0.4938059863350000 0.7680407443950000 0.4077610364040000 147.3 2451552.6609 1.05 0.95 1.23 16.094 0.110 15.806 0.323 14.841 0.237 756.1 105.4 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022418657.0
57.230547 24.077047 0.31 0.29 97 03485533+2404373 16.476 0.134 0.134 8.7 16.063 0.210 0.210 5.2 15.623 0.223 0.223 5.1 BCD 222 111 000 060606 58.2 332 123860434 0 0 123860413 n 1997-11-18 90 166.952 -23.254 0.4941691159000000 0.7676989349630000 0.4079647413040000 -197.7 2450770.8973 0.97 1.03 0.79 16.542 0.371 15.934 0.526 15.455 0.240 723.8 50.8 se 0 1 0 "" "" "" "" 0 "" 7001 161001 9 17405022501304.0
57.258458 24.062117 0.07 0.06 0 03490202+2403436 15.655 0.055 0.056 25.1 14.910 0.064 0.065 19.9 14.896 0.089 0.089 14.1 AAA 222 111 c00 461616 12.2 51 927632177 0 0 927632183 n 2000-01-09 42 166.984 -23.248 0.4938525604430000 0.7680289631650000 0.4077268206590000 156.7 2451552.6609 0.78 0.79 0.90 15.696 0.039 14.895 0.030 14.715 0.120 748.4 96.0 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022550033.0
57.306336 24.020760 0.19 0.18 175 03491352+2401147 16.351 0.086 0.086 13.2 16.131 0.167 0.167 6.5 15.618 0.152 0.153 7.2 ACB 222 111 c00 260606 47.7 109 927632342 0 0 927632333 n 2000-01-09 42 167.049 -23.249 0.4933694398410000 0.7686888494450000 0.4070676216180000 -0.6 2451552.6610 1.05 1.13 0.95 16.103 0.110 16.487 0.600 15.506 0.159 598.7 253.2 se 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022580993.0
57.270293 24.005030 0.29 0.26 91 03490487+2400181 16.717 0.138 0.138 9.4 15.844 0.129 0.129 8.4 16.051 0.234 0.235 4.8 BBD 222 111 000 060605 39.8 200 927632395 0 0 927632365 n 2000-01-09 42 167.035 -23.282 0.4939133060200000 0.7684723179330000 0.4068168417200000 117.9 2451552.6610 0.68 1.53 0.94 16.696 0.109 15.731 0.289 16.555 0.928 542.7 134.8 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022771261.0
57.277757 24.025440 0.07 0.06 11 03490666+2401315 15.265 0.064 0.065 36.0 14.583 0.077 0.077 27.0 14.004 0.069 0.069 32.0 AAA 222 111 000 666666 14.5 134 927632327 0 0 927632319 n 2000-01-09 42 167.025 -23.263 0.4937348232180000 0.7684146866140000 0.4071422278970000 93.3 2451552.6610 2.03 2.45 1.85 14.855 0.015 14.025 0.040 13.561 0.067 616.0 159.4 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022799401.0
57.280911 24.022644 0.07 0.06 169 03490741+2401215 15.475 0.040 0.041 29.7 14.882 0.062 0.063 20.5 14.905 0.087 0.087 13.9 AAA 222 111 000 664606 14.5 314 927632319 0 0 927632327 n 2000-01-09 42 167.029 -23.263 0.4937032616590000 0.7684585793040000 0.4070976557540000 83.0 2451552.6610 1.19 1.12 1.15 15.542 0.085 14.773 0.121 14.960 0.147 605.9 169.8 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022811537.0
57.281265 24.011101 0.07 0.06 0 03490750+2400399 10.672 0.019 0.022 2475.3 10.077 0.027 0.028 1710.5 9.977 0.020 0.022 1305.0 AAA 222 111 000 666666 41.6 358 927632327 0 0 927632351 n 2000-01-09 42 167.038 -23.271 0.4937428342510000 0.7685306162560001 0.4069136339600000 81.8 2451552.6610 0.80 0.89 0.98 10.670 0.022 10.072 0.034 9.969 0.011 564.3 170.9 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405022828535.0
57.192816 24.020603 0.07 0.06 90 03484627+2401141 14.274 0.029 0.031 65.7 13.917 0.042 0.043 37.8 13.685 0.049 0.050 30.4 AAA 222 111 000 665566 33.0 355 123860332 0 0 123860314 n 1997-11-18 90 166.966 -23.319 0.4948920763300000 0.7677107670730000 0.4070651187530000 -73.7 2450770.8973 1.69 2.16 1.45 14.159 0.039 13.733 0.046 13.473 0.051 519.8 174.7 se 0 1 U 0.5 265 15.30 15.10 1 "" 7001 161001 9 17405022853670.0
57.191980 24.029745 0.10 0.09 76 03484607+2401470 15.671 0.065 0.066 18.2 15.282 0.106 0.107 10.7 15.508 0.209 0.209 5.7 AAC 222 111 000 460506 33.0 175 123860314 0 0 123860332 n 1997-11-18 90 166.959 -23.313 0.4948680797500000 0.7676489459800000 0.4072108537110000 -71.0 2450770.8973 0.90 0.90 1.10 15.593 0.110 15.264 0.107 15.092 0.296 552.7 177.5 se 0 1 U 0.3 166 18.60 16.70 1 "" 7001 161001 9 17405022894518.0
57.220795 24.007322 0.29 0.25 89 03485299+2400263 16.366 0.118 0.119 9.6 15.693 0.146 0.146 7.4 15.558 0.197 0.197 5.4 BBC 222 111 000 060606 21.6 237 123860283 0 0 123860290 n 1997-11-18 90 166.997 -23.311 0.4945681961030000 0.7680316549100000 0.4068533844760000 -165.7 2450770.8973 1.11 1.30 0.72 16.429 0.200 15.582 0.350 15.559 0.495 472.6 82.7 se 0 1 U 0.9 249 19.50 18.00 1 "" 7001 161001 9 17405022916377.0
57.215299 24.004044 0.23 0.19 9 03485167+2400145 16.683 0.159 0.159 7.2 15.902 "" "" "" 16.196 "" "" "" CUU 200 100 000 060000 20.4 272 123860285 0 0 123860283 n 1997-11-18 90 166.995 -23.317 0.4946544691830000 0.7680037786190000 0.4068011211200000 -147.7 2450770.8973 1.09 "" "" 16.776 0.217 "" "" "" "" 460.7 100.8 se 0 1 0 "" "" "" "" 0 "" 7001 161001 9 17405022928529.0
57.209090 24.004284 0.30 0.28 104 03485018+2400154 16.696 0.156 0.156 7.1 15.697 "" "" "" 15.668 0.230 0.230 4.9 CUD 202 101 000 060005 20.4 92 123860283 0 0 123860285 n 1997-11-18 90 166.990 -23.321 0.4947367700720000 0.7679487371620000 0.4068049476460000 -127.2 2450770.8973 0.94 "" 0.97 16.801 0.282 "" "" 15.355 0.219 461.4 121.2 se 1 1 0 "" "" "" "" 0 "" 7001 161001 9 17405022948211.0
57.233794 24.023937 0.07 0.06 90 03485611+2401261 9.029 0.013 0.021 8238.2 8.409 0.011 0.018 6029.9 8.304 0.017 0.019 4313.4 AAA 112 111 000 665566 40.9 144 927632345 0 0 123860318 n 1997-11-18 90 166.994 -23.291 0.4943300618420000 0.7680445987950000 0.4071182681000000 -208.5 2450770.8973 2.14 2.15 2.22 9.053 0.010 8.441 0.009 8.298 0.008 532.6 40.0 se 1 1 U 0.2 220 11.80 11.30 1 "" 7001 161001 9 17405022973430.0
57.220373 24.031960 0.08 0.07 86 03485288+2401550 15.410 0.057 0.058 23.1 14.708 0.063 0.063 18.2 14.678 0.089 0.090 12.2 AAA 222 111 000 663516 48.9 14 123860358 0 0 123860335 n 1997-11-18 90 166.978 -23.294 0.4944790861020000 0.7678808481250000 0.4072461620320000 -164.3 2450770.8973 1.04 1.39 1.35 15.387 0.034 14.674 0.148 14.646 0.176 561.3 84.1 se 0 1 0 "" "" "" "" 0 "" 7001 161001 9 17405022989465.0
57.245938 23.953236 0.07 0.06 0 03485902+2357116 15.369 0.051 0.053 23.2 14.740 0.067 0.067 17.1 14.403 0.074 0.075 15.7 AAA 222 111 000 561616 11.6 204 1292185671 0 0 1292185680 n 1997-10-28 11 167.055 -23.336 0.4944386844370000 0.7685712645730000 0.4059908848790000 -73.1 2450749.8299 1.11 1.08 0.97 15.347 0.060 14.722 0.159 14.245 0.108 198.3 177.1 ne 1 1 0 "" "" "" "" 0 "" 69450 1597350 266 17405023114557.0
57.244497 23.950293 0.14 0.13 118 03485867+2357010 16.143 0.096 0.097 11.4 15.619 0.140 0.141 7.6 14.834 0.116 0.116 10.5 ABB 222 111 000 060506 11.6 24 1292185680 0 0 1292185671 n 1997-10-28 11 167.056 -23.339 0.4944692963700000 0.7685763658110000 0.4059439430080000 -68.3 2450749.8299 1.06 1.21 0.84 16.193 0.216 15.941 0.456 14.841 0.120 209.0 181.8 ne 1 1 U 0.2 301 19.80 18.30 1 "" 69450 1597350 266 17405023119365.0
57.224231 23.955641 0.32 0.30 76 03485381+2357203 16.759 0.161 0.161 6.7 16.154 0.226 0.226 4.8 15.537 0.197 0.197 5.5 CDC 222 111 000 060616 52.1 192 1292185658 0 0 123860212 n 1997-11-18 90 167.037 -23.347 0.4947206028780000 0.7683695579360000 0.4060292446680000 -177.1 2450770.8972 0.87 1.01 1.17 17.531 0.508 15.904 0.321 15.851 0.785 286.6 71.3 se 0 0 0 "" "" "" "" 0 "" 7001 161001 9 17405023125772.0
57.259941 23.958605 0.19 0.17 105 03490238+2357309 15.949 0.086 0.087 13.6 15.569 0.144 0.145 8.0 15.271 0.146 0.146 7.0 ABB 222 111 000 260606 16.6 104 927632479 0 0 1292185689 n 1997-10-28 11 167.061 -23.323 0.4942302545500000 0.7686600781700000 0.4060765195310000 -119.1 2450749.8299 0.88 0.98 1.39 15.826 0.241 15.681 0.386 15.695 0.419 178.6 131.0 ne 1 1 U 0.7 192 18.80 17.20 1 "" 69450 1597350 266 17405023191302.0
57.260846 23.963226 0.07 0.06 0 03490260+2357476 14.383 0.031 0.033 57.4 13.718 0.029 0.030 43.8 13.456 0.031 0.032 37.5 AAA 222 111 000 666666 16.9 190 1292185689 0 0 1292185695 n 1997-10-28 11 167.059 -23.319 0.4942003996150000 0.7686403340450000 0.4061502208530000 -122.1 2450749.8299 1.06 1.44 1.20 14.357 0.045 13.785 0.085 13.523 0.061 162.0 128.1 ne 1 1 U 0.4 251 19.60 17.00 1 "" 69450 1597350 266 17405023206301.0
57.242478 23.975361 0.17 0.15 177 03485819+2358312 15.938 0.085 0.086 13.7 15.544 0.152 0.152 8.2 14.985 0.135 0.135 9.2 ABB 222 111 000 050505 51.3 42 1292185758 0 0 1292185721 n 1997-10-28 11 167.036 -23.322 0.4944002308470000 0.7684095047250000 0.4063437519970000 -61.7 2450749.8299 1.00 0.49 1.65 15.881 0.137 15.230 0.257 14.814 0.312 118.8 188.5 ne 1 1 U 0.1 212 19.60 17.40 1 "" 69450 1597350 266 17405023303160.0
57.252880 23.958693 0.07 0.06 0 03490069+2357312 10.903 0.023 0.026 1416.5 10.289 0.021 0.022 1031.1 10.087 0.018 0.020 834.9 AAA 222 111 000 665566 23.2 91 1292185689 0 0 1292185690 n 1997-10-28 11 167.056 -23.327 0.4943246413220000 0.7685986399700000 0.4060779230870000 -95.9 2450749.8299 1.19 0.88 0.97 10.885 0.013 10.265 0.013 10.085 0.009 178.5 154.3 ne 1 1 U 1.6 51 15.90 12.90 1 "" 69450 1597350 266 17405023325353.0
57.272248 23.986792 0.07 0.06 0 03490533+2359124 14.185 0.021 0.024 97.4 13.653 0.031 0.032 63.5 13.569 0.032 0.033 47.7 AAA 222 111 000 665566 34.6 325 927632395 0 0 927632416 n 2000-01-09 42 167.049 -23.295 0.4939570707980000 0.7685980691260000 0.4065260389510000 111.5 2451552.6610 0.83 0.77 1.16 14.217 0.022 13.732 0.048 13.577 0.081 477.0 141.2 sw 1 1 U 0.5 238 13.70 16.00 1 "" 50044 1151012 266 17405023426668.0
57.258825 24.000488 0.07 0.07 90 03490211+2400017 15.581 0.056 0.058 26.9 15.287 0.085 0.086 14.1 15.037 0.093 0.093 12.3 AAA 222 111 000 660606 13.2 319 927632369 0 0 927632377 n 2000-01-09 42 167.030 -23.293 0.4940845496530000 0.7684005670270000 0.4067444239170000 155.6 2451552.6610 1.31 1.13 0.99 15.502 0.089 15.387 0.160 15.379 0.102 526.5 97.1 sw 1 1 U 0.3 221 19.20 17.30 1 "" 50044 1151012 266 17405023438638.0
57.266192 23.994635 0.37 0.34 171 03490388+2359406 16.787 0.150 0.150 8.9 15.828 "" "" "" 16.305 0.290 0.290 3.8 BUD 202 101 000 150006 18.7 253 927632396 0 0 927632395 n 2000-01-09 42 167.039 -23.293 0.4940082112190000 0.7684990373110000 0.4066510997150000 131.4 2451552.6610 1.26 "" 1.16 16.779 0.503 "" "" 19.458 8.888 505.3 121.3 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405023445349.0
57.260775 23.993080 0.07 0.06 0 03490258+2359350 15.156 0.042 0.044 39.8 14.694 0.052 0.053 24.3 14.577 0.063 0.064 18.9 AAA 222 111 000 665646 18.7 73 927632395 0 0 927632396 n 2000-01-09 42 167.036 -23.297 0.4940868348720000 0.7684616110560000 0.4066263050270000 149.2 2451552.6610 0.59 1.14 0.85 15.192 0.057 14.733 0.065 14.454 0.150 499.8 103.5 sw 1 1 U 0.8 225 19.30 16.20 1 "" 50044 1151012 266 17405023447065.0
57.252976 23.985918 0.08 0.07 4 03490071+2359093 15.462 0.053 0.054 21.3 15.045 0.083 0.083 12.9 14.958 0.106 0.107 9.4 AAB 222 111 000 161606 29.6 330 927632397 0 0 1292185758 n 1997-10-28 11 167.036 -23.307 0.4942189227580000 0.7684370938750000 0.4065121020890000 -96.2 2450749.8299 1.28 1.39 0.84 15.509 0.173 15.141 0.349 15.184 0.260 80.5 154.0 ne 1 1 U 1.0 205 18.80 16.80 1 "" 69450 1597350 266 17405023466336.0
57.233214 24.009430 0.34 0.30 170 03485597+2400339 16.968 0.170 0.171 7.5 16.099 0.168 0.168 6.7 16.139 0.252 0.252 4.5 CCD 222 111 000 160606 32.4 54 927632345 0 0 927632355 n 2000-01-09 42 167.004 -23.302 0.4943936100110000 0.7681262482700000 0.4068869930330000 239.8 2451552.6610 1.19 1.06 0.95 16.547 0.240 15.980 0.415 15.904 0.292 559.2 12.9 sw 0 0 0 "" "" "" "" 0 "" 50044 1151012 266 17405023516809.0
57.241147 24.014776 0.07 0.06 0 03485787+2400531 15.237 0.041 0.043 37.0 14.734 0.052 0.053 23.5 14.412 0.059 0.059 22.0 AAA 222 111 000 662526 32.4 234 927632355 0 0 927632345 n 2000-01-09 42 167.006 -23.293 0.4942667078140000 0.7681627631730000 0.4069722236490000 213.7 2451552.6610 1.05 1.56 0.81 15.224 0.055 14.793 0.142 14.482 0.069 578.3 39.0 sw 1 1 U 1.1 204 20.00 17.20 1 "" 50044 1151012 266 17405023549419.0
57.256175 24.003246 0.26 0.24 104 03490148+2400116 16.986 0.166 0.167 7.4 16.055 0.158 0.158 7.0 15.939 0.224 0.225 5.4 CCD 222 111 000 060606 13.2 139 927632377 0 0 927632369 n 2000-01-09 42 167.026 -23.293 0.4941094979890000 0.7683612453510000 0.4067883978680000 164.3 2451552.6610 0.82 0.86 1.14 17.107 0.291 16.651 0.251 16.442 0.299 536.5 88.4 sw 0 1 0 "" "" "" "" 0 "" 50044 1151012 266 17405023555514.0
57.233907 23.999262 0.40 0.34 98 03485613+2359573 17.200 0.266 0.267 4.4 15.954 0.188 0.188 5.8 15.898 0.279 0.279 4.0 DCD 222 111 000 060506 36.7 356 927632355 0 0 123860274 n 1997-11-18 90 167.012 -23.309 0.4944233914670000 0.7681929348400000 0.4067248760920000 -208.9 2450770.8973 1.44 1.15 1.25 17.750 0.763 17.978 2.538 16.477 0.577 443.8 39.6 se 0 1 0 "" "" "" "" 0 "" 7001 161001 9 17405023576035.0
57.248515 23.993071 0.07 0.06 0 03485964+2359350 14.438 0.029 0.031 77.1 14.045 0.036 0.037 44.2 13.845 0.036 0.037 37.0 AAA 222 111 000 666666 29.6 150 1292185758 0 0 927632397 n 2000-01-09 42 167.027 -23.305 0.4942512915060000 0.7683559237830000 0.4066261615200000 189.6 2451552.6610 0.79 1.07 0.89 14.453 0.044 14.102 0.038 13.924 0.044 500.0 63.2 sw 1 1 U 0.6 188 18.90 15.70 1 "" 50044 1151012 266 17405023589335.0
57.376915 24.229568 0.25 0.23 171 03493045+2413464 16.977 0.150 0.150 7.4 16.399 0.217 0.217 5.1 15.836 0.189 0.189 5.9 BDC 222 111 000 060606 36.7 70 123872473 0 0 927631780 n 2000-01-09 42 166.947 -23.051 0.4916191225120000 0.7680414442340000 0.4103936869880000 -232.4 2451552.6608 0.93 0.68 0.96 16.859 0.198 16.316 0.317 16.148 0.487 1349.2 21.4 se 0 0 0 "" "" "" "" 0 "" 50044 1151011 256 17405028189267.0
57.362937 24.268547 0.35 0.29 89 03492710+2416067 17.048 0.167 0.168 7.0 16.488 0.237 0.237 4.7 16.280 0.245 0.245 3.9 CDD 222 111 000 150606 13.7 292 927631692 0 0 927631693 n 2000-01-09 42 166.908 -23.031 0.4916557924950000 0.7676861955090000 0.4110139741310000 -186.5 2451552.6608 1.16 0.78 1.08 17.017 0.628 16.406 0.199 16.617 0.341 1489.8 67.3 se 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405028206172.0
57.373277 24.252434 0.07 0.06 90 03492958+2415087 14.192 0.022 0.025 66.2 13.727 0.033 0.034 42.0 13.628 0.041 0.042 30.9 AAA 222 111 000 446655 38.3 235 123872514 0 0 123872528 n 1997-11-18 92 166.927 -23.037 0.4915795434990000 0.7678722281100000 0.4107575850930000 205.2 2450770.9072 0.77 1.36 0.62 14.218 0.038 13.706 0.061 13.707 0.053 1350.7 47.7 sw 1 1 U 0.1 185 17.20 16.00 1 "" 7002 161025 21 17405028253158.0
57.361866 24.247835 0.16 0.15 5 03492684+2414522 15.365 0.130 0.130 22.5 14.627 "" "" "" 14.324 "" "" "" BUU 200 100 000 660000 7.9 131 123872514 0 0 123872517 n 1997-11-18 92 166.922 -23.047 0.4917502432890000 0.7678020719630000 0.4106844001350000 242.7 2450770.9072 8.21 "" "" 14.321 0.131 "" "" "" "" 1334.0 10.2 sw 0 0 0 "" "" "" "" 0 "" 7002 161025 21 17405028295051.0
57.358268 24.247681 0.06 0.06 90 03492598+2414516 7.587 0.015 0.023 42425.8 7.548 0.027 0.031 17567.5 7.515 0.021 0.026 12601.4 AAA 111 111 000 676655 11.8 87 123872517 0 0 927631734 n 2000-01-09 42 166.920 -23.050 0.4917990533380000 0.7677721195320000 0.4106819494510000 -171.2 2451552.6608 11.65 1.88 1.74 "" "" "" "" "" "" 1414.7 82.6 se 0 1 T 0.1 178 8.12 7.95 1 "" 50044 1151011 256 17405028296387.0
57.362524 24.225834 0.06 0.06 90 03492700+2413330 15.161 0.035 0.037 39.6 14.809 0.061 0.061 21.9 14.612 0.057 0.058 18.3 AAA 222 111 000 664626 21.3 176 927631799 0 0 927631786 n 2000-01-09 42 166.939 -23.063 0.4918264396660000 0.7679404607050000 0.4103342565010000 -185.2 2451552.6608 1.28 1.12 0.99 15.127 0.062 14.639 0.106 14.748 0.158 1336.0 68.6 se 1 1 U 0.5 159 17.70 16.70 1 "" 50044 1151011 256 17405028303551.0
57.363689 24.246391 0.28 0.25 95 03492728+2414470 16.144 0.141 0.141 11.0 15.039 "" "" "" 15.486 0.201 0.201 5.6 BUC 202 101 s0s 660004 7.9 311 123872517 0 0 123872514 n 1997-11-18 92 166.925 -23.047 0.4917313954170000 0.7678264336170000 0.4106614208810000 236.7 2450770.9072 2.27 "" 1.53 15.103 0.064 "" "" 14.637 0.306 1328.8 16.2 sw 0 0 0 "" "" "" "" 0 "" 7002 161025 21 17405028327492.0
57.299740 24.132580 0.21 0.21 45 03491193+2407572 13.399 "" "" "" 15.263 0.244 0.245 14.4 14.131 "" "" "" UDU 020 010 0c0 005600 17.8 326 927632001 0 0 927632023 n 2000-01-09 42 166.962 -23.170 0.4930277961860000 0.7679620519010000 0.4088494576580000 21.0 2451552.6609 "" 4.03 "" "" "" 13.858 0.128 "" "" 1001.3 231.8 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405028963495.0
57.296724 24.136675 0.07 0.07 90 03491121+2408120 5.087 0.033 0.037 424258.0 5.067 0.045 0.047 172627.5 4.937 0.015 0.021 135400.4 EAA 111 111 000 165666 17.8 146 927632023 0 0 927632001 n 2000-01-09 42 166.957 -23.169 0.4930524313440000 0.7679115074590001 0.4089146813930000 30.9 2451552.6609 "" "" 54.38 "" "" "" "" "" "" 1016.1 221.9 sw 0 1 T 0.1 197 4.96 5.04 2 "" 50044 1151011 256 17405028969872.0
57.287749 24.175390 0.30 0.27 89 03490905+2410314 16.490 0.098 0.099 11.7 15.917 0.134 0.134 7.9 16.198 0.238 0.238 4.2 ABD 222 111 000 060506 25.7 244 927631903 0 0 927631898 n 2000-01-09 42 166.922 -23.146 0.4930232798950000 0.7676016073780000 0.4095312171640000 60.4 2451552.6608 0.80 1.33 1.15 16.416 0.081 16.560 0.291 16.347 0.464 1155.7 192.5 sw 0 1 U 0.7 109 19.70 18.00 1 "" 50044 1151011 256 17405028994732.0
57.298272 24.155836 0.08 0.08 45 03491158+2409210 15.963 0.058 0.059 18.9 15.523 0.102 0.102 11.3 15.281 0.108 0.108 9.9 AAB 222 111 ccc 160606 30.4 317 927631919 0 0 927631935 n 2000-01-09 42 166.944 -23.154 0.4929577749060000 0.7678097107680000 0.4092198433720000 25.8 2451552.6609 0.80 0.79 1.05 15.978 0.173 15.704 0.189 15.603 0.359 1085.1 227.0 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029026311.0
57.291929 24.161987 0.15 0.14 156 03491006+2409431 16.512 0.086 0.087 11.4 15.550 0.110 0.111 11.1 15.392 0.118 0.119 8.9 ABB 222 111 c00 060606 20.8 316 927631909 0 0 927631919 n 2000-01-09 42 166.935 -23.154 0.4930190313860000 0.7677181623340000 0.4093177957450000 46.6 2451552.6609 1.14 1.02 0.95 14.614 1.624 15.486 0.216 16.004 0.336 1107.3 206.2 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029047294.0
57.282521 24.163675 0.09 0.08 87 03490780+2409492 15.850 0.059 0.060 21.0 15.477 0.102 0.102 11.8 15.534 0.137 0.137 7.8 AAB 222 111 000 360616 18.8 62 927631909 0 0 927631914 n 2000-01-09 42 166.926 -23.158 0.4931385664490000 0.7676270518720000 0.4093446756890000 77.5 2451552.6609 1.07 1.01 1.66 15.890 0.135 15.511 0.218 15.809 0.781 1113.6 175.3 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029050008.0
57.287547 24.166151 0.20 0.18 91 03490901+2409581 16.987 0.150 0.150 7.4 16.454 "" "" "" 16.736 "" "" "" BUU 200 100 c00 060000 18.8 242 927631914 0 0 927631909 n 2000-01-09 42 166.928 -23.153 0.4930616678040000 0.7676554225570000 0.4093841032090000 61.0 2451552.6609 0.94 "" "" 17.100 0.336 "" "" "" "" 1122.4 191.8 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029050376.0
57.276644 24.148508 0.08 0.08 90 03490639+2408546 15.733 0.055 0.056 23.4 15.248 0.090 0.090 14.6 15.285 0.124 0.124 9.8 AAB 222 111 c0c 560606 17.1 62 927631948 0 0 927631953 n 2000-01-09 42 166.933 -23.173 0.4932758616130000 0.7676675998880000 0.4091031415580000 96.9 2451552.6609 0.97 0.83 1.07 15.698 0.065 15.132 0.102 15.266 0.187 1059.1 156.0 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029079776.0
57.281237 24.150742 0.21 0.18 102 03490749+2409026 16.737 0.118 0.118 9.3 16.147 0.176 0.176 6.4 15.713 0.171 0.171 6.6 BCC 222 111 ccc 160606 17.1 242 927631953 0 0 927631948 n 2000-01-09 42 166.935 -23.169 0.4932056992600000 0.7676937190130000 0.4091387197580000 81.8 2451552.6609 0.90 1.03 0.98 16.521 0.222 16.279 0.502 15.908 0.357 1067.0 171.0 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029083902.0
57.290651 24.145714 0.06 0.06 90 03490975+2408445 14.657 0.017 0.021 63.0 13.891 0.032 0.033 51.0 13.671 0.032 0.033 43.5 AAA 222 111 ccc 665566 35.8 300 927631948 0 0 927631960 n 2000-01-09 42 166.946 -23.166 0.4930989562960000 0.7678049524670000 0.4090586440440000 50.9 2451552.6609 1.24 1.34 1.10 14.470 0.026 13.930 0.078 13.635 0.067 1048.8 202.0 sw 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029111717.0
57.374666 24.136393 0.19 0.18 84 03492991+2408110 16.339 0.186 0.186 13.4 15.680 "" "" "" 14.603 "" "" "" CUU 200 100 s00 660000 3.7 56 927631988 0 0 927632010 n 2000-01-09 42 167.014 -23.121 0.4920084363230000 0.7685832129410000 0.4089101898620000 -225.2 2451552.6609 2.74 "" "" 15.271 0.062 "" "" "" "" 1013.8 28.6 se 0 0 0 "" "" "" "" 0 "" 50044 1151011 256 17405029151339.0
57.375616 24.136969 0.22 0.20 45 03493014+2408130 16.496 0.182 0.182 11.6 14.986 "" "" "" 14.784 "" "" "" CUU 260 200 c00 660000 3.7 236 927632010 0 0 927631988 n 2000-01-09 42 167.014 -23.120 0.4919934763780000 0.7685879083830000 0.4089193640420000 -228.3 2451552.6609 1.90 "" "" 15.373 0.083 "" "" "" "" 1015.9 25.5 se 0 0 0 "" "" "" "" 0 "" 50044 1151011 256 17405029151370.0
57.375108 24.137951 0.21 0.20 12 03493002+2408166 16.550 0.194 0.194 11.0 15.462 "" "" "" 15.176 "" "" "" CUU 260 200 c00 560000 3.9 155 927631988 0 0 927631981 n 2000-01-09 42 167.013 -23.120 0.4919965122440000 0.7685776433860000 0.4089350046500000 -226.6 2451552.6609 2.17 "" "" 15.407 0.125 "" "" "" "" 1019.4 27.2 se 0 0 0 "" "" "" "" 0 "" 50044 1151011 256 17405029154246.0
57.367321 24.125469 0.27 0.24 6 03492815+2407316 17.032 0.237 0.238 7.1 16.159 "" "" "" 16.189 "" "" "" DUU 200 100 s00 360000 29.7 122 123872287 0 0 927632040 n 2000-01-09 42 167.017 -23.134 0.4921489929160000 0.7685857758280000 0.4087361911640000 -201.0 2451552.6609 1.57 "" "" 16.248 0.503 "" "" "" "" 974.6 52.7 se 0 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029170577.0
57.363364 24.160969 0.19 0.17 93 03492720+2409394 16.838 0.136 0.136 8.5 15.882 0.149 0.149 8.2 15.593 0.153 0.154 7.4 BBB 222 111 000 060606 23.6 208 927631936 0 0 927631922 n 2000-01-09 42 166.987 -23.110 0.4920653979730000 0.7683383738930000 0.4093015848020000 -188.0 2451552.6609 1.19 0.87 1.24 16.979 0.347 15.493 0.128 15.150 0.163 1102.5 65.8 se 1 1 0 "" "" "" "" 0 "" 50044 1151011 256 17405029199312.0
